Reporting entity,Facility name,Type,State,Electricity production (GJ),ACTUAL_GEN,EMISSION,EMISSION_SCOPE_2,TOTAL_EMISSION,EMISSION INTENSITY,Grid connected,Grid,FUELTYPE,Important notes
ELECTRICITY NETWORKS CORPORATION,Corporate Total,C,-,"1,524",423,331,0,331,-,-,-,-,-
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala One Solar Farm,F,SA,"834,604","231,834",0,0,0,0,On,NEM,Solar,-
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala Two Solar Farm,F,SA,"854,536","237,371",0,0,0,0,On,NEM,Solar,-
ENEL GREEN POWER AUSTRALIA PTY LTD,Cohuna Solar Farm,F,VIC,"132,467","36,796",0,0,0,0,On,NEM,Solar,-
ENEL GREEN POWER AUSTRALIA PTY LTD,Corporate Total,C,-,"1,821,607","506,002",0,0,0,-,-,-,-,-
ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,F,QLD,"23,881","6,634","4,365",0,"4,365",0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,"12,778","3,549","2,421",0,"2,421",0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,"60,413","16,781","11,256",0,"11,256",0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,"19,751","5,486","6,667",365,"7,032",1.22,On,NEM,Gas,-
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,"4,217","1,171",781,0,781,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,"5,409","1,502",973,0,973,0.65,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,"5,205","1,446","1,034",0,"1,034",0.72,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,"10,092","2,803","1,926",0,"1,926",0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,"8,311","2,309","1,440",0,"1,440",0.62,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,"7,974","2,215","1,557",0,"1,557",0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,"4,267","1,185",853,0,853,0.72,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,"6,992","1,942","1,292",0,"1,292",0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,"6,050","1,681","1,199",0,"1,199",0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,"3,840","1,066",784,0,784,0.74,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Domain Shopping centre Solar Farm,F,QLD,"7,861","2,183",0,0,0,0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,"25,780","7,161","4,634",0,"4,634",0.65,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,"3,038",844,404,309,713,0.48,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,"2,530",703,495,0,495,0.7,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Grand Central Shopping Centre Solar Farm,F,QLD,"4,637","1,288",0,0,0,0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,"23,023","6,395","4,510",0,"4,510",0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,"3,495",971,724,0,724,0.75,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,"3,964","1,101",732,0,732,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,"20,462","5,684","3,754",0,"3,754",0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,"8,936","2,482","1,678",0,"1,678",0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,"11,920","3,311","2,209",0,"2,209",0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Logan Hyperdome Solar Farm,F,QLD,"22,165","6,157",0,0,0,0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,"4,189","1,164",858,0,858,0.74,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,"6,939","1,927","1,217",0,"1,217",0.63,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,"7,478","2,077","1,433",0,"1,433",0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,"33,326","9,257","6,399",0,"6,399",0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,"12,229","3,397","2,294",0,"2,294",0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Robina Shopping Centre Solar Farm,F,QLD,"25,547","7,096",0,0,0,0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,"6,577","1,827","1,283",0,"1,283",0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,"1,898",527,385,0,385,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,"103,117","28,643","18,418",0,"18,418",0.64,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,"5,424","1,507","1,069",0,"1,069",0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,"17,287","4,802","3,396",0,"3,396",0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Water Gardens Shopping Centre Solar Farm,F,VIC,"9,746","2,707",0,0,0,0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,"4,603","1,278",823,0,823,0.64,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,"6,432","1,787","1,205",0,"1,205",0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,"5,612","1,559","1,093",0,"1,093",0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Corporate Total,C,-,"567,395","157,609","95,561",674,"96,235",-,-,-,-,-
ENERGYAUSTRALIA HOLDINGS LIMITED,EnergyAustralia Virtual Power Plant (EA VPP),F,VIC,0,0,0,0,0,0,On,NEM,Battery,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,"254,167","70,602","51,466",579,"52,045",0.73,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,"186,854","51,904","41,995","4,750","46,745",0.81,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,"21,226,769","5,896,325","5,124,791","16,531","5,141,322",0.87,On,NEM,Black Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,"1,558,422","432,895","235,076","22,482","257,558",0.54,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,"4,378,027","1,216,119","452,109","5,873","457,982",0.37,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Virtual Power Plant,F,VIC,"3,536",982,0,0,0,0,Off,Off-grid,Solar,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,"31,789,260","8,830,350","11,478,271","131,437","11,609,708",1.3,On,NEM,Brown Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,-,"59,397,035","16,499,177","17,383,708","181,652","17,565,360",-,-,-,-,-
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,0,0,0,0,0,0,On,NEM,Diesel,-
ESSENTIAL ENERGY,Corporate Total,C,-,0,0,0,0,0,-,-,-,-,-
EWP AUSTRALIA PTY LTD,Columboola Solar Farm Hold Co Pty Ltd,F,QLD,"769,495","213,748",67,"1,972","2,039",0,On,NEM,Solar,-
EWP AUSTRALIA PTY LTD,Corporate Total,C,-,"769,495","213,748",67,"1,972","2,039",-,-,-,-,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,"91,596","25,443","17,643",0,"17,643",0.69,Off,Off-grid,Gas,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Corporate Total,C,-,"91,596","25,443","17,643",0,"17,643",-,-,-,-,-
FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,F,NSW,"1,033,401","287,056",0,897,897,0,On,NEM,Solar,-
FINLEY SOLAR HOLDINGS PTY LTD,Corporate Total,C,-,"1,033,401","287,056",0,897,897,-,-,-,-,-
FORTESCUE METALS GROUP LTD,PEG Power Station,F,WA,0,0,"7,649",0,"7,649",0,Off,Off-grid,Gas,-
FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,"1,194,901","331,917","206,715",0,"206,715",0.62,Off,Off-grid,Gas,-
FORTESCUE METALS GROUP LTD,Corporate Total,C,-,"1,194,901","331,917","214,364",0,"214,364",-,-,-,-,-
FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,F,QLD,"392,233","108,954",0,0,0,0,On,NEM,Solar,-
FS OAKEY 2 PTY LTD,Corporate Total,C,-,"392,233","108,954",0,0,0,-,-,-,-,-
GENEX POWER LIMITED,Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,"378,775","105,215",0,675,675,0,On,NEM,Solar,-
GENEX POWER LIMITED,Kidston Solar One - Solar - Qld,F,QLD,"424,119","117,811",0,962,962,0,On,NEM,Solar,-
GENEX POWER LIMITED,Corporate Total,C,-,"802,894","223,026",0,"1,637","1,637",-,-,-,-,-
GENTARI RENEWABLES AUSTRALIA PTY LTD,Clermont Solar Farm,F,QLD,"578,645","160,735",334,"3,396","3,730",0,On,NEM,Solar,-
GENTARI RENEWABLES AUSTRALIA PTY LTD,Wemen Solar Farm,F,VIC,"573,684","159,357",46,"1,546","1,592",0,On,NEM,Solar,-
GENTARI RENEWABLES AUSTRALIA PTY LTD,Corporate Total,C,-,"1,152,329","320,091",380,"4,942","5,322",-,-,-,-,-
GENUITY PTY LTD,Callide C Power Station (facility),F,QLD,"3,740,418","1,039,005","921,546","12,215","933,761",0.89,On,NEM,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. C S ENERGY LIMITED and GENUITY PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports."
GENUITY PTY LTD,Millmerran Power Station (facility),F,QLD,"21,538,826","5,983,007","5,009,858",722,"5,010,580",0.84,On,NEM,Black Coal,-
GENUITY PTY LTD,Corporate Total,C,-,"25,279,244","7,022,012","5,931,404","12,937","5,944,341",-,-,-,-,-
GLENCORE HOLDINGS PTY LIMITED,Mica Creek Power Station,F,QLD,"538,113","149,476","49,174",0,"49,174",0.33,On,Mt Isa,Gas,-
GLENCORE HOLDINGS PTY LIMITED,Corporate Total,C,-,"538,113","149,476","49,174",0,"49,174",-,-,-,-,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank 2 Wind farm,F,VIC,"304,851","84,681",278,775,"1,053",0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,F,VIC,"1,980,685","550,190",136,797,933,0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,"1,070,324","297,312",61,196,257,0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 3 Windfarm,F,NSW,0,0,"1,945",0,"1,945",0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Cunderdin Solar/BESS,F,WA,0,0,61,0,61,0,On,SWIS,Solar,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Queanbeyan Battery Energy Storage System,F,ACT,0,0,62,818,880,0,On,NEM,Battery,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Ryans Corner Windfarm,F,VIC,0,0,"2,599",0,"2,599",0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Corporate Total,C,-,"3,355,860","932,183","5,142","2,586","7,728",-,-,-,-,-
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,"271,994","75,554","43,918",0,"43,918",0.58,On,SWIS,Gas,-
GOLDFIELDS POWER PTY LTD,Corporate Total,C,-,"271,994","75,554","43,918",0,"43,918",-,-,-,-,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Goonumbla Solar Farm,F,NSW,"422,450","117,347",16,381,397,0,On,NEM,Solar,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Corporate Total,C,-,"422,450","117,347",16,381,397,-,-,-,-,-
GRAND BARGAIN HOLDCO PTY LTD,Bango Wind Farm,F,NSW,"1,724,657","479,072",93,954,"1,047",0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Boco Rock Wind Farm,F,NSW,"1,217,064","338,073",20,792,812,0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Clarke Creek Wind Farm,F,QLD,0,0,"7,381",0,"7,381",0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,F,NSW,"1,388,204","385,612",72,285,357,0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Sapphire Wind Farm,F,NSW,"2,930,095","813,915",166,"1,363","1,529",0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Corporate Total,C,-,"7,260,020","2,016,673","7,732","3,394","11,126",-,-,-,-,-
HUGHENDEN SOLAR FARM HOLDCO PTY LTD,HUGHENDEN SOLAR FARM,F,QLD,"122,821","34,117",0,442,442,0,On,NEM,Solar,-
HUGHENDEN SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,"122,821","34,117",0,442,442,-,-,-,-,-
HYDRO POWER PTY. LIMITED,Wyangala A,F,NSW,"249,732","69,370",0,0,0,0,On,NEM,Hydro,-
HYDRO POWER PTY. LIMITED,Wyangala B,F,NSW,"50,983","14,162",0,0,0,0,On,NEM,Hydro,-
HYDRO POWER PTY. LIMITED,Corporate Total,C,-,"300,715","83,532",0,0,0,-,-,-,-,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Bastyan,F,TAS,"1,165,238","323,677",7,32,39,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Butlers Gorge inc Nieterana,F,TAS,"217,114","60,309",6,226,232,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Catagunya,F,TAS,"679,196","188,665",14,30,44,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Cethana,F,TAS,"1,372,757","381,322",5,686,691,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Cluny,F,TAS,"241,930","67,203",2,17,19,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Devils Gate,F,TAS,"996,764","276,879",6,16,22,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Fisher & Rowallan,F,TAS,"965,688","268,247",45,114,159,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Gordon,F,TAS,"2,021,935","561,649",14,30,44,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - John Butters,F,TAS,"1,576,789","437,997",28,593,621,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Echo,F,TAS,"165,882","46,078",6,40,46,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Margaret Lower,F,TAS,"39,101","10,862",0,1,1,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Margaret Upper,F,TAS,"128,479","35,689",0,30,30,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lemonthyme,F,TAS,"917,429","254,842",9,61,70,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Liapootah,F,TAS,"1,334,084","370,579",25,62,87,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Mackintosh,F,TAS,"1,147,775","318,827",6,670,676,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Meadowbank,F,TAS,"539,236","149,788",6,20,26,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Paloona,F,TAS,"454,319","126,200",8,24,32,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Parangana,F,TAS,"19,046","5,291",0,0,0,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Poatina,F,TAS,"5,222,735","1,450,760",0,"1,418","1,418",0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Reece,F,TAS,"3,079,790","855,497",121,"2,833","2,954",0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Repulse,F,TAS,"424,631","117,953",7,14,21,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tarraleah,F,TAS,"1,701,571","472,659",551,103,654,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tods Corner,F,TAS,588,163,0,15,15,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Trevallyn,F,TAS,"2,011,966","558,880",0,42,42,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tribute,F,TAS,"877,381","243,717",24,51,75,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tungatinah,F,TAS,"1,546,536","429,594",28,134,162,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Wayatinah,F,TAS,"788,949","219,153",8,30,38,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Wilmot,F,TAS,"458,461","127,351",6,34,40,0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Power Station - Flinders Island,F,TAS,"21,768","6,047","1,860",220,"2,080",0.31,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Power Station - King Island,F,TAS,"52,224","14,507","6,674",521,"7,195",0.46,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Power Station - Tamar Valley,F,TAS,"291,737","81,038","49,574","1,679","51,253",0.61,On,NEM,Gas,-
HYDRO-ELECTRIC CORPORATION,Corporate Total,C,-,"30,461,099","8,461,417","59,040","9,746","68,786",-,-,-,-,-
IBERDROLA AUSTRALIA LIMITED,Alinta Wind Farm,F,WA,"960,456","266,793",114,522,636,0,On,SWIS,Wind,-
IBERDROLA AUSTRALIA LIMITED,Bodangora Wind Farm,F,NSW,"1,198,288","332,858",78,598,676,0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Bolivar Power Station,F,SA,"44,490","12,358","9,854",86,"9,940",0.8,On,NEM,Gas,-
IBERDROLA AUSTRALIA LIMITED,Capital Wind Farm,F,NSW,"1,324,950","368,042",145,758,903,0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Lake Bonney BESS Pty Ltd,F,SA,0,0,5,691,696,0,On,NEM,Battery,-
IBERDROLA AUSTRALIA LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,"1,957,028","543,619",100,532,632,0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,PAREP Wind,F,SA,"2,384,630","662,397",229,299,528,0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Smithfield Gas Turbine,F,NSW,"115,506","32,085","22,960","1,100","24,060",0.72,On,NEM,Gas,-
IBERDROLA AUSTRALIA LIMITED,Woodlawn Wind Farm,F,NSW,"533,381","148,161",45,267,312,0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Corporate Total,C,-,"8,518,729","2,366,314","33,530","4,853","38,383",-,-,-,-,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Canunda Wind Farm,F,SA,"394,913","109,698",12,78,90,0,On,NEM,Wind,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Dry Creek Power Station,F,SA,"117,507","32,641","28,044",228,"28,272",0.86,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Mintaro Power Station,F,SA,"180,519","50,144","43,066",33,"43,099",0.86,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Pelican Point Power Station,F,SA,"6,157,441","1,710,400","687,219","2,673","689,892",0.4,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Port Lincoln Power Station,F,SA,"17,075","4,743","6,587",520,"7,107",1.39,On,NEM,Diesel,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Snuggery Power Station,F,SA,"18,160","5,045","5,378",236,"5,614",1.07,On,NEM,Diesel,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Corporate Total,C,-,"6,885,615","1,912,671","770,306","3,768","774,074",-,-,-,-,-
KARADOC SOLAR FARM HOLDCO PTY LTD,KARADOC SOLAR FARM,F,VIC,"655,226","182,007",0,384,384,0,On,NEM,Solar,-
KARADOC SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,"655,226","182,007",0,384,384,-,-,-,-,-
KENNEDY ENERGY PARK HOLDINGS PTY LTD,Kennedy Energy Park Pty Ltd,F,QLD,"557,982","154,995",54,84,138,0,On,NEM,Wind,-
KENNEDY ENERGY PARK HOLDINGS PTY LTD,Corporate Total,C,-,"557,982","154,995",54,84,138,-,-,-,-,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,"117,558","32,655",0,0,0,0,On,NEM,Solar,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Corporate Total,C,-,"117,558","32,655",0,0,0,-,-,-,-,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Bannerton Solar Farm,F,VIC,"536,761","149,100",0,0,0,0,On,NEM,Solar,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Corporate Total,C,-,"536,761","149,100",0,0,0,-,-,-,-,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,F,VIC,"1,958,312","543,976",136,"1,905","2,041",0,On,NEM,Wind,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Corporate Total,C,-,"1,958,312","543,976",136,"1,905","2,041",-,-,-,-,-
LGI LIMITED,Benaraby LFGE Station,F,QLD,"26,350","7,320",646,3,649,0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Bunya LFGE Station,F,QLD,"17,949","4,986",672,9,681,0.13,On,NEM,Landfill Gas,-
LGI LIMITED,Caboolture LFGE Station,F,QLD,"53,078","14,744","1,394",2,"1,396",0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Dakabin LFGE Station,F,QLD,"55,539","15,427","1,141",3,"1,144",0.07,On,NEM,Landfill Gas,-
LGI LIMITED,Maryborough LFGE Station,F,QLD,"44,107","12,252","1,297",1,"1,298",0.11,On,NEM,Landfill Gas,-
LGI LIMITED,Mugga Lane LFGE Station,F,ACT,"124,560","34,600","4,065",2,"4,067",0.12,On,NEM,Landfill Gas,-
LGI LIMITED,Willawong LFGE Station,F,QLD,"17,269","4,797",493,2,495,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Corporate Total,C,-,"338,852","94,126","9,708",22,"9,730",-,-,-,-,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Emerald Solar Park,F,QLD,"484,318","134,533",24,"1,103","1,127",0,On,NEM,Solar,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Corporate Total,C,-,"484,318","134,533",24,"1,103","1,127",-,-,-,-,-
LILYVALE HOLDINGS CO PTY. LTD.,Lilyvale Solar Farm,F,QLD,"668,245","185,624",53,585,638,0,On,NEM,Solar,-
LILYVALE HOLDINGS CO PTY. LTD.,Corporate Total,C,-,"668,245","185,624",53,585,638,-,-,-,-,-
LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,F,SA,"2,634,306","731,752",42,"4,207","4,249",0,On,NEM,Wind,-
LINCOLN GAP OPERATIONS PTY LTD,Corporate Total,C,-,"2,634,306","731,752",42,"4,207","4,249",-,-,-,-,-
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,"33,471","9,297",598,1,599,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Albury Solar Facility,F,NSW,"5,202","1,445",0,0,0,0,Off,Off-grid,Solar,-
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,"17,723","4,923",365,3,368,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,"39,070","10,853",841,0,841,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,"12,226","3,396",247,1,248,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,"3,530",981,76,3,79,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Caloundra Renewable Energy Facility,F,QLD,"23,091","6,414",458,1,459,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Copping Renewable Energy Facility,F,TAS,"58,210","16,170","1,147",0,"1,147",0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,"32,355","8,988",656,5,661,0.07,On,DKIS,Landfill Gas,-
LMS ENERGY PTY LTD,Drysdale Renewable Energy Facility,F,VIC,"31,990","8,886",624,1,625,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,"148,998","41,388","2,965",1,"2,966",0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Glenorchy Renewable Energy Facility,F,TAS,"20,605","5,724",386,2,388,0.07,On,NEM,Gas,-
